,Sample_ID,Run_ID,Release_version,Sex,Body_site
137,SRS451586,SRR919907,2.0,female,plantar heel
138,SRS451587,SRR919859,2.0,female,glabella
139,SRS451587,SRR919909,2.0,female,glabella
140,SRS451588,SRR919858,2.0,female,plantar heel
141,SRS451588,SRR919908,2.0,female,plantar heel
142,SRS451589,SRR919860,2.0,female,back
143,SRS451589,SRR919910,2.0,female,back
144,SRS451590,SRR919861,2.0,female,retroauricular crease
145,SRS451590,SRR919911,2.0,female,retroauricular crease
146,SRS451591,SRR919862,2.0,female,retroauricular crease
147,SRS451591,SRR919912,2.0,female,retroauricular crease
148,SRS451592,SRR919863,2.0,female,manubrium
149,SRS451592,SRR919913,2.0,female,manubrium
150,SRS451593,SRR919864,2.0,female,occiput
151,SRS451593,SRR919914,2.0,female,occiput
152,SRS451594,SRR919865,2.0,female,toeweb
153,SRS451594,SRR919915,2.0,female,toeweb
154,SRS451595,SRR919866,2.0,female,toeweb
155,SRS451595,SRR919916,2.0,female,toeweb
156,SRS451596,SRR919867,2.0,female,external auditory canal
157,SRS451596,SRR919917,2.0,female,external auditory canal
158,SRS451597,SRR919868,2.0,female,external auditory canal
159,SRS451597,SRR919918,2.0,female,external auditory canal
160,SRS451598,SRR919869,2.0,female,hypothenar palm
161,SRS451598,SRR919919,2.0,female,hypothenar palm
162,SRS451599,SRR919870,2.0,female,hypothenar palm
163,SRS451599,SRR919920,2.0,female,hypothenar palm
164,SRS451600,SRR919871,2.0,female,toenail
165,SRS451600,SRR919921,2.0,female,toenail
166,SRS451601,SRR919872,2.0,female,toenail
167,SRS451601,SRR919922,2.0,female,toenail
168,SRS451602,SRR919873,2.0,male,antecubital crease
169,SRS451602,SRR919923,2.0,male,antecubital crease
170,SRS451603,SRR919874,2.0,male,antecubital crease
171,SRS451603,SRR919924,2.0,male,antecubital crease
172,SRS451604,SRR919875,2.0,male,volar forearm
173,SRS451604,SRR919925,2.0,male,volar forearm
174,SRS451605,SRR919876,2.0,male,volar forearm
175,SRS451605,SRR919926,2.0,male,volar forearm
176,SRS451606,SRR919877,2.0,male,inguinal crease
177,SRS451606,SRR919927,2.0,male,inguinal crease
178,SRS451607,SRR919879,2.0,male,nare
179,SRS451607,SRR919929,2.0,male,nare
180,SRS451608,SRR919878,2.0,male,inguinal crease
181,SRS451608,SRR919928,2.0,male,inguinal crease
182,SRS451609,SRR919880,2.0,male,nare
183,SRS451609,SRR919930,2.0,male,nare
184,SRS451610,SRR919881,2.0,male,plantar heel
185,SRS451610,SRR919931,2.0,male,plantar heel
186,SRS451611,SRR919882,2.0,male,plantar heel
187,SRS451611,SRR919932,2.0,male,plantar heel
188,SRS451612,SRR919883,2.0,male,glabella
189,SRS451612,SRR919933,2.0,male,glabella
190,SRS451613,SRR919884,2.0,male,back
191,SRS451613,SRR919934,2.0,male,back
192,SRS451614,SRR919885,2.0,male,retroauricular crease
193,SRS451614,SRR919935,2.0,male,retroauricular crease
194,SRS451615,SRR919886,2.0,male,retroauricular crease
195,SRS451615,SRR919936,2.0,male,retroauricular crease
196,SRS451616,SRR919887,2.0,male,manubrium
197,SRS451616,SRR919937,2.0,male,manubrium
198,SRS451617,SRR919888,2.0,male,occiput
199,SRS451617,SRR919938,2.0,male,occiput
200,SRS451618,SRR919889,2.0,male,toeweb
201,SRS451618,SRR919939,2.0,male,toeweb
202,SRS451619,SRR919890,2.0,male,toeweb
203,SRS451619,SRR919940,2.0,male,toeweb
204,SRS451620,SRR919891,2.0,male,external auditory canal
205,SRS451620,SRR919941,2.0,male,external auditory canal
206,SRS451621,SRR919892,2.0,male,external auditory canal
207,SRS451621,SRR919942,2.0,male,external auditory canal
208,SRS451622,SRR919893,2.0,male,hypothenar palm
209,SRS451622,SRR919943,2.0,male,hypothenar palm
210,SRS451623,SRR919894,2.0,male,hypothenar palm
211,SRS451623,SRR919944,2.0,male,hypothenar palm
212,SRS451624,SRR919895,2.0,male,toenail
213,SRS451624,SRR919945,2.0,male,toenail
214,SRS451625,SRR919896,2.0,male,toenail
215,SRS451625,SRR919946,2.0,male,toenail
216,SRS451626,SRR919897,2.0,male,volar forearm
217,SRS451626,SRR919947,2.0,male,volar forearm
218,SRS451627,SRR919898,2.0,male,plantar heel
219,SRS451627,SRR919948,2.0,male,plantar heel
220,SRS451709,SRR920111,2.0,female,retroauricular crease
221,SRS451709,SRR920158,2.0,female,retroauricular crease
222,SRS451710,SRR920112,2.0,male,antecubital crease
223,SRS451710,SRR920159,2.0,male,antecubital crease
224,SRS451711,SRR920113,2.0,male,antecubital crease
225,SRS451711,SRR920160,2.0,male,antecubital crease
226,SRS451712,SRR920114,2.0,male,back
227,SRS451712,SRR920161,2.0,male,back
228,SRS451713,SRR920115,2.0,male,external auditory canal
229,SRS451713,SRR920162,2.0,male,external auditory canal
230,SRS451714,SRR920116,2.0,male,external auditory canal
231,SRS451714,SRR920163,2.0,male,external auditory canal
232,SRS451715,SRR920117,2.0,male,glabella
233,SRS451715,SRR920164,2.0,male,glabella
234,SRS451716,SRR920118,2.0,male,hypothenar palm
235,SRS451716,SRR920165,2.0,male,hypothenar palm
236,SRS451717,SRR920119,2.0,male,hypothenar palm
237,SRS451717,SRR920166,2.0,male,hypothenar palm
238,SRS451718,SRR920120,2.0,male,inguinal crease
239,SRS451718,SRR920167,2.0,male,inguinal crease
240,SRS451719,SRR920121,2.0,male,inguinal crease
241,SRS451719,SRR920168,2.0,male,inguinal crease
242,SRS451720,SRR920122,2.0,male,manubrium
243,SRS451720,SRR920169,2.0,male,manubrium
244,SRS451721,SRR920123,2.0,male,nare
245,SRS451721,SRR920170,2.0,male,nare
246,SRS451722,SRR920124,2.0,male,nare
247,SRS451722,SRR920171,2.0,male,nare
248,SRS451723,SRR920125,2.0,male,occiput
249,SRS451723,SRR920172,2.0,male,occiput
250,SRS451724,SRR920126,2.0,male,plantar heel
251,SRS451724,SRR920173,2.0,male,plantar heel
252,SRS451725,SRR920127,2.0,male,plantar heel
253,SRS451725,SRR920174,2.0,male,plantar heel
254,SRS451726,SRR920128,2.0,male,retroauricular crease
255,SRS451726,SRR920175,2.0,male,retroauricular crease
256,SRS451727,SRR920129,2.0,male,toeweb
257,SRS451727,SRR920176,2.0,male,toeweb
258,SRS451728,SRR920130,2.0,male,retroauricular crease
259,SRS451728,SRR920177,2.0,male,retroauricular crease
260,SRS451729,SRR920131,2.0,male,toeweb
261,SRS451729,SRR920178,2.0,male,toeweb
262,SRS451730,SRR920132,2.0,male,volar forearm
263,SRS451730,SRR920179,2.0,male,volar forearm
264,SRS451731,SRR920133,2.0,male,volar forearm
265,SRS451731,SRR920180,2.0,male,volar forearm
266,SRS451732,SRR920134,2.0,male,toenail
267,SRS451732,SRR920181,2.0,male,toenail
268,SRS451733,SRR920135,2.0,female,toenail
269,SRS451733,SRR920182,2.0,female,toenail
270,SRS451734,SRR920136,2.0,female,antecubital crease
271,SRS451734,SRR920183,2.0,female,antecubital crease
272,SRS451735,SRR920137,2.0,female,antecubital crease
273,SRS451735,SRR920184,2.0,female,antecubital crease
274,SRS451736,SRR920138,2.0,female,back
275,SRS451736,SRR920185,2.0,female,back
276,SRS451737,SRR920139,2.0,female,external auditory canal
277,SRS451737,SRR920186,2.0,female,external auditory canal
278,SRS451738,SRR920140,2.0,female,external auditory canal
279,SRS451738,SRR920187,2.0,female,external auditory canal
280,SRS451739,SRR920141,2.0,female,glabella
281,SRS451739,SRR920188,2.0,female,glabella
282,SRS451740,SRR920142,2.0,female,hypothenar palm
283,SRS451740,SRR920189,2.0,female,hypothenar palm
284,SRS451741,SRR920143,2.0,female,hypothenar palm
285,SRS451741,SRR920190,2.0,female,hypothenar palm
286,SRS451742,SRR920144,2.0,female,inguinal crease
287,SRS451742,SRR920191,2.0,female,inguinal crease
288,SRS451743,SRR920145,2.0,female,inguinal crease
289,SRS451743,SRR920192,2.0,female,inguinal crease
290,SRS451744,SRR920146,2.0,female,manubrium
291,SRS451744,SRR920193,2.0,female,manubrium
292,SRS451745,SRR920147,2.0,female,nare
293,SRS451745,SRR920194,2.0,female,nare
294,SRS451746,SRR920148,2.0,female,nare
295,SRS451746,SRR920195,2.0,female,nare
296,SRS451747,SRR920149,2.0,female,occiput
297,SRS451747,SRR920196,2.0,female,occiput
298,SRS451748,SRR920150,2.0,female,plantar heel
299,SRS451748,SRR920197,2.0,female,plantar heel
300,SRS451749,SRR920151,2.0,female,retroauricular crease
301,SRS451749,SRR920198,2.0,female,retroauricular crease
302,SRS451750,SRR920152,2.0,female,retroauricular crease
303,SRS451750,SRR920199,2.0,female,retroauricular crease
304,SRS451751,SRR920153,2.0,female,toeweb
305,SRS451751,SRR920200,2.0,female,toeweb
306,SRS451752,SRR920154,2.0,female,volar forearm
307,SRS451752,SRR920201,2.0,female,volar forearm
308,SRS451753,SRR920155,2.0,female,volar forearm
309,SRS451753,SRR920202,2.0,female,volar forearm
310,SRS451754,SRR920156,2.0,female,toenail
311,SRS451754,SRR920203,2.0,female,toenail
312,SRS451755,SRR920157,2.0,female,toenail
313,SRS451755,SRR920204,2.0,female,toenail
314,SRS451756,SRR920205,2.0,male,toenail
315,SRS451756,SRR920236,2.0,male,toenail
316,SRS451757,SRR920206,2.0,female,hypothenar palm
317,SRS451757,SRR920237,2.0,female,hypothenar palm
318,SRS451758,SRR920207,2.0,female,manubrium
319,SRS451758,SRR920238,2.0,female,manubrium
320,SRS451759,SRR920208,2.0,female,plantar heel
321,SRS451759,SRR920239,2.0,female,plantar heel
322,SRS451760,SRR920209,2.0,female,plantar heel
323,SRS451760,SRR920240,2.0,female,plantar heel
324,SRS451761,SRR920210,2.0,female,toeweb
325,SRS451761,SRR920241,2.0,female,toeweb
326,SRS451762,SRR920211,2.0,female,toenail
327,SRS451762,SRR920242,2.0,female,toenail
328,SRS451763,SRR920212,2.0,female,antecubital crease
329,SRS451763,SRR920243,2.0,female,antecubital crease
330,SRS451764,SRR920213,2.0,female,antecubital crease
331,SRS451764,SRR920244,2.0,female,antecubital crease
332,SRS451765,SRR920214,2.0,female,back
333,SRS451765,SRR920245,2.0,female,back
334,SRS451766,SRR920215,2.0,female,external auditory canal
335,SRS451766,SRR920246,2.0,female,external auditory canal
336,SRS451767,SRR920216,2.0,female,external auditory canal
337,SRS451767,SRR920247,2.0,female,external auditory canal
338,SRS451768,SRR920217,2.0,female,glabella
339,SRS451768,SRR920248,2.0,female,glabella
340,SRS451769,SRR920218,2.0,female,hypothenar palm
341,SRS451769,SRR920249,2.0,female,hypothenar palm
342,SRS451770,SRR920219,2.0,female,hypothenar palm
343,SRS451770,SRR920250,2.0,female,hypothenar palm
344,SRS451771,SRR920220,2.0,female,inguinal crease
345,SRS451771,SRR920251,2.0,female,inguinal crease
346,SRS451772,SRR920221,2.0,female,inguinal crease
347,SRS451772,SRR920252,2.0,female,inguinal crease
348,SRS451773,SRR920222,2.0,female,manubrium
349,SRS451773,SRR920253,2.0,female,manubrium
350,SRS451774,SRR920223,2.0,female,nare
351,SRS451774,SRR920254,2.0,female,nare
352,SRS451775,SRR920224,2.0,female,nare
353,SRS451775,SRR920255,2.0,female,nare
354,SRS451776,SRR920226,2.0,female,plantar heel
355,SRS451776,SRR920257,2.0,female,plantar heel
356,SRS451777,SRR920225,2.0,female,occiput
357,SRS451777,SRR920256,2.0,female,occiput
358,SRS451778,SRR920227,2.0,female,plantar heel
359,SRS451778,SRR920258,2.0,female,plantar heel
360,SRS451779,SRR920229,2.0,female,retroauricular crease
361,SRS451779,SRR920260,2.0,female,retroauricular crease
362,SRS451780,SRR920228,2.0,female,retroauricular crease
363,SRS451780,SRR920259,2.0,female,retroauricular crease
364,SRS451781,SRR920230,2.0,female,toeweb
365,SRS451781,SRR920261,2.0,female,toeweb
366,SRS451782,SRR920231,2.0,female,toeweb
367,SRS451782,SRR920262,2.0,female,toeweb
368,SRS451783,SRR920232,2.0,female,volar forearm
369,SRS451783,SRR920263,2.0,female,volar forearm
370,SRS451784,SRR920234,2.0,female,toenail
371,SRS451784,SRR920265,2.0,female,toenail
372,SRS451785,SRR920233,2.0,female,volar forearm
373,SRS451785,SRR920264,2.0,female,volar forearm
374,SRS451786,SRR920235,2.0,female,toenail
375,SRS451786,SRR920266,2.0,female,toenail
376,SRS451864,SRR920575,2.0,female,retroauricular crease
377,SRS451864,SRR920662,2.0,female,retroauricular crease
378,SRS451865,SRR920576,2.0,female,retroauricular crease
379,SRS451865,SRR920663,2.0,female,retroauricular crease
380,SRS451866,SRR920577,2.0,female,volar forearm
381,SRS451866,SRR920664,2.0,female,volar forearm
382,SRS451867,SRR920578,2.0,male,antecubital crease
383,SRS451867,SRR920665,2.0,male,antecubital crease
384,SRS451868,SRR920579,2.0,male,antecubital crease
385,SRS451868,SRR920666,2.0,male,antecubital crease
386,SRS451869,SRR920580,2.0,male,external auditory canal
387,SRS451869,SRR920667,2.0,male,external auditory canal
388,SRS451870,SRR920581,2.0,male,external auditory canal
389,SRS451870,SRR920668,2.0,male,external auditory canal
390,SRS451871,SRR920582,2.0,male,glabella
391,SRS451871,SRR920669,2.0,male,glabella
392,SRS451872,SRR920583,2.0,male,hypothenar palm
393,SRS451872,SRR920670,2.0,male,hypothenar palm
394,SRS451873,SRR920584,2.0,male,hypothenar palm
395,SRS451873,SRR920671,2.0,male,hypothenar palm
396,SRS451874,SRR920585,2.0,male,inguinal crease
397,SRS451874,SRR920672,2.0,male,inguinal crease
398,SRS451875,SRR920586,2.0,male,inguinal crease
399,SRS451875,SRR920673,2.0,male,inguinal crease
400,SRS451876,SRR920587,2.0,male,back
401,SRS451876,SRR920674,2.0,male,back
402,SRS451877,SRR920588,2.0,male,manubrium
403,SRS451877,SRR920675,2.0,male,manubrium
404,SRS451878,SRR920589,2.0,male,nare
405,SRS451878,SRR920676,2.0,male,nare
406,SRS451879,SRR920590,2.0,male,nare
407,SRS451879,SRR920677,2.0,male,nare
408,SRS451880,SRR920591,2.0,male,occiput
409,SRS451880,SRR920678,2.0,male,occiput
410,SRS451881,SRR920592,2.0,male,plantar heel
411,SRS451881,SRR920679,2.0,male,plantar heel
412,SRS451882,SRR920593,2.0,male,plantar heel
413,SRS451882,SRR920680,2.0,male,plantar heel
414,SRS451883,SRR920594,2.0,male,retroauricular crease
415,SRS451883,SRR920681,2.0,male,retroauricular crease
416,SRS451884,SRR920595,2.0,male,retroauricular crease
417,SRS451884,SRR920682,2.0,male,retroauricular crease
418,SRS451885,SRR920597,2.0,male,toeweb
419,SRS451885,SRR920684,2.0,male,toeweb
420,SRS451886,SRR920596,2.0,male,toeweb
421,SRS451886,SRR920683,2.0,male,toeweb
422,SRS451887,SRR920598,2.0,male,volar forearm
423,SRS451887,SRR920685,2.0,male,volar forearm
424,SRS451888,SRR920599,2.0,male,volar forearm
425,SRS451888,SRR920686,2.0,male,volar forearm
426,SRS451889,SRR920600,2.0,male,toenail
427,SRS451889,SRR920687,2.0,male,toenail
428,SRS451890,SRR920602,2.0,female,antecubital crease
429,SRS451890,SRR920689,2.0,female,antecubital crease
430,SRS451891,SRR920601,2.0,male,toenail
431,SRS451891,SRR920688,2.0,male,toenail
432,SRS451892,SRR920603,2.0,female,antecubital crease
433,SRS451892,SRR920690,2.0,female,antecubital crease
434,SRS451893,SRR920604,2.0,female,external auditory canal
435,SRS451893,SRR920691,2.0,female,external auditory canal
436,SRS451894,SRR920605,2.0,female,external auditory canal
437,SRS451894,SRR920692,2.0,female,external auditory canal
438,SRS451895,SRR920606,2.0,female,glabella
439,SRS451895,SRR920693,2.0,female,glabella
440,SRS451896,SRR920608,2.0,female,hypothenar palm
441,SRS451896,SRR920695,2.0,female,hypothenar palm
442,SRS451897,SRR920607,2.0,female,hypothenar palm
443,SRS451897,SRR920694,2.0,female,hypothenar palm
444,SRS451898,SRR920609,2.0,female,inguinal crease
445,SRS451898,SRR920696,2.0,female,inguinal crease
446,SRS451899,SRR920610,2.0,female,inguinal crease
447,SRS451899,SRR920697,2.0,female,inguinal crease
448,SRS451900,SRR920611,2.0,female,back
449,SRS451900,SRR920698,2.0,female,back
450,SRS451901,SRR920612,2.0,female,manubrium
451,SRS451901,SRR920699,2.0,female,manubrium
452,SRS451902,SRR920613,2.0,female,nare
453,SRS451902,SRR920700,2.0,female,nare
454,SRS451903,SRR920614,2.0,female,nare
455,SRS451903,SRR920701,2.0,female,nare
456,SRS451904,SRR920615,2.0,female,occiput
457,SRS451904,SRR920702,2.0,female,occiput
458,SRS451905,SRR920616,2.0,female,plantar heel
459,SRS451905,SRR920703,2.0,female,plantar heel
460,SRS451906,SRR920618,2.0,female,retroauricular crease
461,SRS451906,SRR920705,2.0,female,retroauricular crease
462,SRS451907,SRR920617,2.0,female,plantar heel
463,SRS451907,SRR920704,2.0,female,plantar heel
464,SRS451908,SRR920619,2.0,female,retroauricular crease
465,SRS451908,SRR920706,2.0,female,retroauricular crease
466,SRS451909,SRR920621,2.0,female,toeweb
467,SRS451909,SRR920708,2.0,female,toeweb
468,SRS451910,SRR920620,2.0,female,toeweb
469,SRS451910,SRR920707,2.0,female,toeweb
470,SRS451911,SRR920622,2.0,female,volar forearm
471,SRS451911,SRR920709,2.0,female,volar forearm
472,SRS451912,SRR920623,2.0,female,volar forearm
473,SRS451912,SRR920710,2.0,female,volar forearm
474,SRS451913,SRR920624,2.0,female,toenail
475,SRS451913,SRR920711,2.0,female,toenail
476,SRS451914,SRR920626,2.0,male,antecubital crease
477,SRS451914,SRR920713,2.0,male,antecubital crease
478,SRS451915,SRR920625,2.0,female,toenail
479,SRS451915,SRR920712,2.0,female,toenail
480,SRS451916,SRR920627,2.0,male,antecubital crease
481,SRS451916,SRR920714,2.0,male,antecubital crease
482,SRS451917,SRR920628,2.0,male,external auditory canal
483,SRS451917,SRR920715,2.0,male,external auditory canal
484,SRS451918,SRR920629,2.0,male,external auditory canal
485,SRS451918,SRR920716,2.0,male,external auditory canal
486,SRS451919,SRR920631,2.0,male,hypothenar palm
487,SRS451919,SRR920718,2.0,male,hypothenar palm
488,SRS451920,SRR920630,2.0,male,glabella
489,SRS451920,SRR920717,2.0,male,glabella
490,SRS451921,SRR920632,2.0,male,hypothenar palm
491,SRS451921,SRR920719,2.0,male,hypothenar palm
492,SRS451922,SRR920634,2.0,male,inguinal crease
493,SRS451922,SRR920721,2.0,male,inguinal crease
494,SRS451923,SRR920633,2.0,male,inguinal crease
495,SRS451923,SRR920720,2.0,male,inguinal crease
496,SRS451924,SRR920635,2.0,male,back
497,SRS451924,SRR920722,2.0,male,back
498,SRS451925,SRR920637,2.0,male,nare
499,SRS451925,SRR920724,2.0,male,nare
500,SRS451926,SRR920636,2.0,male,manubrium
501,SRS451926,SRR920723,2.0,male,manubrium
502,SRS451927,SRR920638,2.0,male,nare
503,SRS451927,SRR920725,2.0,male,nare
504,SRS451928,SRR920640,2.0,male,plantar heel
505,SRS451928,SRR920727,2.0,male,plantar heel
506,SRS451929,SRR920641,2.0,male,plantar heel
507,SRS451929,SRR920728,2.0,male,plantar heel
508,SRS451930,SRR920639,2.0,male,occiput
509,SRS451930,SRR920726,2.0,male,occiput
510,SRS451931,SRR920642,2.0,male,retroauricular crease
511,SRS451931,SRR920729,2.0,male,retroauricular crease
512,SRS451932,SRR920643,2.0,male,retroauricular crease
513,SRS451932,SRR920730,2.0,male,retroauricular crease
514,SRS451933,SRR920644,2.0,male,toeweb
515,SRS451933,SRR920731,2.0,male,toeweb
516,SRS451934,SRR920646,2.0,male,volar forearm
517,SRS451934,SRR920733,2.0,male,volar forearm
518,SRS451935,SRR920645,2.0,male,toeweb
519,SRS451935,SRR920732,2.0,male,toeweb
520,SRS451936,SRR920647,2.0,male,volar forearm
521,SRS451936,SRR920734,2.0,male,volar forearm
522,SRS451937,SRR920648,2.0,male,toenail
523,SRS451937,SRR920735,2.0,male,toenail
524,SRS451938,SRR920649,2.0,male,toenail
525,SRS451938,SRR920736,2.0,male,toenail
526,SRS451939,SRR920651,2.0,male,antecubital crease
527,SRS451939,SRR920738,2.0,male,antecubital crease
528,SRS451940,SRR920650,2.0,male,antecubital crease
529,SRS451940,SRR920737,2.0,male,antecubital crease
530,SRS451941,SRR920652,2.0,male,external auditory canal
531,SRS451941,SRR920739,2.0,male,external auditory canal
532,SRS451942,SRR920653,2.0,male,external auditory canal
533,SRS451942,SRR920740,2.0,male,external auditory canal
534,SRS451943,SRR920654,2.0,male,glabella
535,SRS451943,SRR920741,2.0,male,glabella
536,SRS451944,SRR920655,2.0,male,hypothenar palm
537,SRS451944,SRR920742,2.0,male,hypothenar palm
538,SRS451945,SRR920656,2.0,male,hypothenar palm
539,SRS451945,SRR920743,2.0,male,hypothenar palm
