#Protein	Description	MiBIG Cluster	MiBIG Product	Percent ID	Percent Coverage	BLAST Score	 Evalue
AGN74895.1	nonribosomal_peptide_synthetase/polyketide_synthase_hybrid_protein	BGC0000459_c1	Griseoviridin_/_viridogrisein_biosynthetic_gene_cluster	34	54.5741324921	153	1.1e-36
AGE25480.1	amino_acid_adenylation_protein	BGC0001208_c2	Poaeamide_biosynthetic_gene_cluster	33	55.5205047319	152	1.5e-36
ALG65317.1	Cal19	BGC0001297_c1	WS9326_biosynthetic_gene_cluster	35	52.3659305994	152	1.9e-36
BAF50720.1	hybrid_non_ribosomal_peptide_synthetase-polyketide_synthase	BGC0001116_c1	Virginiamycin_biosynthetic_gene_cluster	33	55.8359621451	151	3.3e-36
CAB38518.1	CDA_peptide_synthetase_I	BGC0000315_c1	Calcium-dependent_antibiotic_biosynthetic_gene_cluster	31	74.9211356467	150	7.2e-36
ABH06369.2	MassC	BGC0000389_c1	Massetolide_A_biosynthetic_gene_cluster	36	49.5268138801	149	9.5e-36
AEH59100.1	amino_acid_adenylation_domain-containing_protein/NRPS	BGC0000385_c1	Lysobactin_biosynthetic_gene_cluster	30	70.5047318612	149	9.5e-36
AAY93445.1	non-ribosomal_peptide_synthetase_PvdL	BGC0000413_c1	Pyoverdine_biosynthetic_gene_cluster	33	51.1041009464	149	9.5e-36
ADJ63842.1	non-ribosomal_peptide_synthetase_protein	BGC0000424_c1	Serobactins_biosynthetic_gene_cluster	33	54.8895899054	149	1.6e-35
ABH06368.2	MassB	BGC0000389_c1	Massetolide_A_biosynthetic_gene_cluster	35	49.6845425868	149	1.6e-35
EFE73312.1	nonribosomal_peptide_synthetase	BGC0000431_c1	Stenothricin_biosynthetic_gene_cluster	35	49.0536277603	148	2.8e-35
ABA23460.1	Amino_acid_adenylation	BGC0000427_c1	Shinorine_biosynthetic_gene_cluster	33	47.9495268139	148	3.6e-35
CAY48789.1	putative_non-ribosomal_peptide_synthetase	BGC0001312_c1	Viscosin_biosynthetic_gene_cluster	36	49.3690851735	147	4.7e-35
EFE73313.1	nonribosomal_peptide_synthetase	BGC0000431_c1	Stenothricin_biosynthetic_gene_cluster	35	48.5804416404	145	2.3e-34
CAJ45639.1	vanchrobactin_non_ribosomal_peptide_synthetase	BGC0000454_c1	Vanchrobactin_biosynthetic_gene_cluster	30	52.6813880126	144	4e-34
AAK81827.1	peptide_synthetase	BGC0000326_c1	Complestatin_biosynthetic_gene_cluster	34	48.5804416404	143	8.9e-34
AHZ34243.1	CipF	BGC0001389_c1	Cichopeptin_biosynthetic_gene_cluster	34	50.1577287066	142	1.5e-33
ABR67744.1	CmnA	BGC0000316_c1	Capreomycin_biosynthetic_gene_cluster	31	53.9432176656	141	2.6e-33
AAO62586.1	peptide_sythetase	BGC0001016_c1	Microcystin_biosynthetic_gene_cluster	31	47.9495268139	141	4.4e-33
ABI22133.1	putative_non-ribosomal_peptide_synthetase	BGC0000422_c1	Saframycin_A_biosynthetic_gene_cluster	33	48.5804416404	140	5.7e-33
CBW45640.1	PII_peptide_synthetase	BGC0000952_c1	Pristinamycin_biosynthetic_gene_cluster	32	51.1041009464	140	7.5e-33
BAD55612.1	non-ribosomal_peptide_synthetase	BGC0001027_c1	Nocobactin_NA_biosynthetic_gene_cluster	44	31.5457413249	139	1.3e-32
CDG12864.1	non-ribosomal_peptide_synthetase	BGC0001415_c1	Althiomycin_biosynthetic_gene_cluster	32	49.3690851735	138	3.7e-32
ANQ43349.1	non-ribosomal_peptide_synthetase	BGC0001347_c2	Poaeamide_B_biosynthetic_gene_cluster	33	49.8422712934	137	6.3e-32
AAY91419.3	non-ribosomal_peptide_synthetase_OfaA	BGC0000399_c1	Orfamide_biosynthetic_gene_cluster	32	53.9432176656	136	8.3e-32
AAO23334.1	NcpB	BGC0000397_c1	Nostocyclopeptide_biosynthetic_gene_cluster	30	57.7287066246	136	8.3e-32
AGE26255.1	putative_non-ribosomal_peptide_synthetase	BGC0001208_c1	Poaeamide_biosynthetic_gene_cluster	31	55.2050473186	136	1.1e-31
CAN89663.1	putative_non-ribosomal_peptide_synthetase	BGC0001070_c1	Kirromycin_biosynthetic_gene_cluster	46	30.1261829653	136	1.1e-31
AJW65406.1	nonribosomal_peptide_synthetase	BGC0001195_c1	Nocardiopsin_biosynthetic_gene_cluster	46	30.4416403785	136	1.4e-31
BAP05597.1	CalI	BGC0000967_c1	Calyculin_biosynthetic_gene_cluster	31	62.3028391167	135	1.8e-31
BAE98156.1	putative_non-ribosomal_peptide_synthetase	BGC0000339_c1	Echinomycin_biosynthetic_gene_cluster	30	49.2113564669	135	2.4e-31
AGN74892.1	nonribosomal_peptide_synthetase/polyketide_synthase_hybrid_protein	BGC0000459_c1	Griseoviridin_/_viridogrisein_biosynthetic_gene_cluster	34	48.5804416404	134	4.1e-31
CDG17985.1	Putative_Ornithine_racemase_(fragment)	BGC0000464_c1	Xenoamicins_biosynthetic_gene_cluster	31	48.2649842271	134	4.1e-31
BAO98812.1	putative_nonribosomal_peptide_synthetase	BGC0001002_c1	Jawsamycin_biosynthetic_gene_cluster	32	62.1451104101	133	7e-31
BAH04161.1	putative_non-ribosomal_peptide_synthetase	BGC0000450_c1	Triostin_A_biosynthetic_gene_cluster	30	49.2113564669	133	9.2e-31
AGZ15458.1	putative_non-ribosomal_peptide_synthetase	BGC0001036_c1	Polyoxypeptin_biosynthetic_gene_cluster	30	52.3659305994	133	9.2e-31
AAF15891.2	NosA	BGC0001028_c1	Nostopeptolide_biosynthetic_gene_cluster	33	47.9495268139	132	1.6e-30
AOA33122.1	nonribosomal_peptide_synthetase	BGC0001346_c1	Bananamides_biosynthetic_gene_cluster	31	55.5205047319	132	1.6e-30
CAG29032.1	nonribosomal_peptide_synthetase_(modules_3_to_6)	BGC0001023_c1	Myxochromide_biosynthetic_gene_cluster	30	47.7917981073	132	1.6e-30
AMK48228.1	nonribosomal_peptide_synthetase	BGC0001351_c1	Cahuitamycins_biosynthetic_gene_cluster	30	54.7318611987	132	2e-30
AEO14744.1	NdaB	BGC0000396_c1	Nodularin_biosynthetic_gene_cluster	32	47.9495268139	131	2.7e-30
AHH53508.1	non-ribosomal_peptide_synthetase	BGC0000439_c1	Taromycin_biosynthetic_gene_cluster	43	30.7570977918	131	2.7e-30
EWS95122.1	hypothetical_protein	BGC0000306_c1	Arylomycin_biosynthetic_gene_cluster	32	48.4227129338	131	2.7e-30
ANQ43347.1	non-ribosomal_peptide_synthetase	BGC0001347_c1	Poaeamide_B_biosynthetic_gene_cluster	30	55.2050473186	131	3.5e-30
EFL06867.1	predicted_protein	BGC0000300_c1	Amychelin_biosynthetic_gene_cluster	28	70.0315457413	131	3.5e-30
AAZ23075.1	peptide_synthetase	BGC0000291_c1	A54145_biosynthetic_gene_cluster	33	52.6813880126	131	4.5e-30
CAJ77695.1	MPS1_protein	BGC0000363_c1	Glycopeptidolipid_biosynthetic_gene_cluster	33	52.2082018927	130	5.9e-30
AHB82071.1	non_ribosomal_peptide_synthetase	BGC0001231_c1	Microsclerodermins_biosynthetic_gene_cluster	32	51.1041009464	130	7.8e-30
AHB82059.1	non_ribosomal_peptide_synthetase/polyketide_synthase	BGC0001019_c1	Microsclerodermins_biosynthetic_gene_cluster	40	31.5457413249	130	7.8e-30
ALK27916.1	non-ribosomal_peptide_synthase	BGC0001233_c1	Feglymycin_biosynthetic_gene_cluster	29	69.5583596215	130	7.8e-30
AHB82072.1	non_ribosomal_peptide_synthetase/polyketide_synthase	BGC0001231_c1	Microsclerodermins_biosynthetic_gene_cluster	32	48.4227129338	130	7.8e-30
AHZ34232.1	CifA	BGC0000323_c1	Cichofactin_biosynthetic_gene_cluster	30	50.7886435331	129	1e-29
CAJ88610.1	putative_non-ribosomal_peptide_synthetase	BGC0000327_c1	Congocidine_biosynthetic_gene_cluster	42	29.9684542587	129	1e-29
AEG64697.1	LpmC	BGC0000379_c1	Laspartomycin_biosynthetic_gene_cluster	42	31.8611987382	129	1e-29
CAB15186.3	siderophore_2,3-dihydroxybenzoate-glycine-threonine_trimeric_ester_bacillibactin_synthetase	BGC0000309_c1	Bacillibactin_biosynthetic_gene_cluster	29	48.1072555205	129	1e-29
AHH53507.1	non-ribosomal_peptide_synthetase	BGC0000439_c1	Taromycin_biosynthetic_gene_cluster	32	53.4700315457	129	1e-29
CBL93716.1	NRPS_A-domain	BGC0000360_c1	GE81112_biosynthetic_gene_cluster	33	57.7287066246	129	1.7e-29
AEG64698.1	LpmD	BGC0000379_c1	Laspartomycin_biosynthetic_gene_cluster	30	56.9400630915	129	1.7e-29
ABD14711.1	CesA	BGC0000320_c1	Cereulide_biosynthetic_gene_cluster	31	51.8927444795	129	1.7e-29
BAP16693.1	nonribosomal_peptide_synthetase	BGC0000376_c1	JBIR-34,_JBIR-35_biosynthetic_gene_cluster	32	52.9968454259	128	2.3e-29
CBW45647.1	PI_synthetase_3_and_4	BGC0000952_c1	Pristinamycin_biosynthetic_gene_cluster	45	30.5993690852	128	2.3e-29
AAN85506.1	nonribosomal_peptide_synthetase	BGC0001101_c1	Leinamycin_biosynthetic_gene_cluster	28	87.38170347	128	2.3e-29
ABD65958.1	nonribosomal_peptide_synthetase	BGC0000341_c1	Enduracidin_biosynthetic_gene_cluster	44	32.1766561514	128	2.3e-29
KPN93065.1	NunD	BGC0001416_c1	Nunapeptin_/_nunamycin_biosynthetic_gene_cluster	31	48.738170347	128	2.3e-29
AAT12283.1	LtxA	BGC0000384_c1	Lyngbyatoxin_biosynthetic_gene_cluster	30	50.7886435331	128	3.8e-29
AEI58865.1	peptide_synthetase	BGC0000455_c1	Vancomycin_biosynthetic_gene_cluster	31	49.2113564669	128	3.8e-29
ABG94125.1	non-ribosomal_peptide_synthetase	BGC0000417_c1	Rhodochelin_biosynthetic_gene_cluster	32	48.1072555205	128	3.8e-29
AJW76709.1	DsaG	BGC0001196_c1	Desotamide_biosynthetic_gene_cluster	30	53.6277602524	128	3.8e-29
AAK81826.1	peptide_synthetase	BGC0000326_c1	Complestatin_biosynthetic_gene_cluster	30	48.2649842271	127	5e-29
AAF00960.1	McyA	BGC0001017_c1	Microcystin_biosynthetic_gene_cluster	31	52.6813880126	127	5e-29
BAH43765.1	tyrocidine_synthetase_II	BGC0000452_c1	Tyrocidine_biosynthetic_gene_cluster	39	31.8611987382	127	5e-29
AJV88375.1	MfnC	BGC0001214_c1	Marformycins_biosynthetic_gene_cluster	32	55.3627760252	127	6.6e-29
ABX37382.1	amino_acid_adenylation_domain_protein	BGC0000984_c1	Delftibactin_biosynthetic_gene_cluster	32	51.261829653	127	6.6e-29
AFJ14794.1	PlpE	BGC0000403_c1	Pelgipeptin_biosynthetic_gene_cluster	38	31.7034700315	127	6.6e-29
CAG15011.1	peptide_synthetase,_module_4-6	BGC0000441_c1	Teicoplanin_biosynthetic_gene_cluster	44	30.9148264984	127	6.6e-29
CAE53352.1	non-ribosomal_peptide_synthetase	BGC0000440_c1	Teicoplanin_biosynthetic_gene_cluster	44	30.9148264984	127	6.6e-29
CBZ42146.1	putative_non-ribosomal_peptide_synthetase	BGC0001117_c1	Himastatin_biosynthetic_gene_cluster	31	50.7886435331	126	1.1e-28
CAM56770.1		BGC0000354_c1	Friulimicin_biosynthetic_gene_cluster	32	52.9968454259	126	1.1e-28
AAX31559.1	peptide_synthetase_3	BGC0000336_c1	Daptomycin_biosynthetic_gene_cluster	30	53.9432176656	126	1.1e-28
ABX37385.1	amino_acid_adenylation_domain_protein	BGC0000984_c1	Delftibactin_biosynthetic_gene_cluster	28	64.9842271293	126	1.1e-28
AAC32047.1	FxbB	BGC0000351_c1	Exochelin_biosynthetic_gene_cluster	42	30.5993690852	126	1.1e-28
sln9	nonribosomal_peptide_synthetase	BGC0001230_c1	Salinamides_biosynthetic_gene_cluster	42	32.4921135647	126	1.5e-28
BAC67536.1	arthrofactin_synthetase_C	BGC0000305_c1	Arthrofactin_biosynthetic_gene_cluster	32	48.5804416404	126	1.5e-28
AFH75321.1	nonribosomal_peptide_synthetase	BGC0000425_c1	Sessilin_biosynthetic_gene_cluster	39	34.0694006309	126	1.5e-28
ABV56585.1	KtzE	BGC0000378_c1	Kutznerides_biosynthetic_gene_cluster	43	30.7570977918	125	1.9e-28
AHZ34233.1	CifB	BGC0000323_c1	Cichofactin_biosynthetic_gene_cluster	28	54.4164037855	125	1.9e-28
AGM16412.1	paenibacterin_synthetase_A	BGC0000400_c1	Paenibacterin_biosynthetic_gene_cluster	29	57.4132492114	125	1.9e-28
ACA09733.2	fusaricidin_synthetase	BGC0000358_c1	Fusaricidin_biosynthetic_gene_cluster	37	32.1766561514	125	1.9e-28
ABI22131.1	putative_non-ribosomal_peptide_synthetase	BGC0000422_c1	Saframycin_A_biosynthetic_gene_cluster	30	70.0315457413	125	2.5e-28
BAO84866.1	putative_non-ribosomal_peptide_synthetase	BGC0000414_c1	Quinocarcin_biosynthetic_gene_cluster	32	51.5772870662	125	2.5e-28
CAG23960.2	hybrid_NRPS/PKS	BGC0001089_c1	Bacillaene_biosynthetic_gene_cluster	34	34.3848580442	125	2.5e-28
ABW00331.1	amino_acid_adenylation_domain	BGC0000333_c1	Cyclomarin_biosynthetic_gene_cluster	30	48.5804416404	124	3.3e-28
AAT09804.1	NocA	BGC0000395_c1	Nocardicin_A_biosynthetic_gene_cluster	32	50.7886435331	124	3.3e-28
BAH43870.1	putative_linear_pentadecapeptide_gramicidin_synthetase_LgrB	BGC0000367_c1	Gramicidin_biosynthetic_gene_cluster	31	52.523659306	124	4.3e-28
BAI63289.1	putative_non-ribosomal_peptide_synthetase	BGC0000434_c1	SW-163_biosynthetic_gene_cluster	29	51.8927444795	124	4.3e-28
EWS95124.1	hypothetical_protein	BGC0000306_c1	Arylomycin_biosynthetic_gene_cluster	30	64.6687697161	124	5.6e-28
CAD29799.1	microcystin_synthetase	BGC0001015_c1	Microcystin_biosynthetic_gene_cluster	28	50.7886435331	124	5.6e-28
BAO84868.1	putative_non-ribosomal_peptide_synthetase	BGC0000414_c1	Quinocarcin_biosynthetic_gene_cluster	31	47.7917981073	124	5.6e-28
AKA59436.1	non-ribosomal_peptide_synthetase	BGC0001202_c1	Landepoxcin_biosynthetic_gene_cluster	28	97.476340694	124	5.6e-28
AEH59099.1	amino_acid_adenylation_domain-containing_protein/NRPS	BGC0000385_c1	Lysobactin_biosynthetic_gene_cluster	39	30.1261829653	124	5.6e-28
WP_051700105.1	non-ribosomal_peptide_synthetase	BGC0001368_c1	Tambromycin_biosynthetic_gene_cluster	33	48.4227129338	123	7.3e-28
AEA30272.1	peptide_synthetase	BGC0000429_c1	Skyllamycin_biosynthetic_gene_cluster	29	53.785488959	123	7.3e-28
AAZ55900.1	non-ribosomal_peptide_synthase:Amino_acid_adenylation	BGC0000359_c1	Fuscachelin_biosynthetic_gene_cluster	31	55.6782334385	123	7.3e-28
ADZ24989.1	proline_adenylation_protein	BGC0000380_c1	Leupyrrin_biosynthetic_gene_cluster	29	52.523659306	123	7.3e-28
CBA63680.1	nonribosomal_peptide_synthetase_NRPS	BGC0000368_c1	Griseobactin_biosynthetic_gene_cluster	30	55.9936908517	123	7.3e-28
ALV86868.1	Tlo22	BGC0001406_c1	Telomycin_biosynthetic_gene_cluster	28	70.9779179811	123	9.5e-28
AAC06346.1	bacitracin_synthetase_1	BGC0000310_c1	Bacitracin_biosynthetic_gene_cluster	27	53.3123028391	123	9.5e-28
sln14	nonribosomal_peptide_synthetase/polyketide_synthase_type_I	BGC0001230_c1	Salinamides_biosynthetic_gene_cluster	43	30.4416403785	123	9.5e-28
ABV56604.1	adenylation_domain_protein	BGC0000378_c1	Kutznerides_biosynthetic_gene_cluster	40	30.2839116719	123	9.5e-28
AIG79241.1	Hypothetical_protein	BGC0000419_c1	Ristomycin_A_biosynthetic_gene_cluster	29	48.4227129338	123	9.5e-28
AAC06348.1	bacitracin_synthetase_3	BGC0000310_c1	Bacitracin_biosynthetic_gene_cluster	41	29.9684542587	123	1.2e-27
WP_051700111.1	non-ribosomal_peptide_synthetase	BGC0001368_c1	Tambromycin_biosynthetic_gene_cluster	30	47.9495268139	123	1.2e-27
AKP45395.1	CysG	BGC0001413_c1	Cystobactamide_biosynthetic_gene_cluster	32	46.6876971609	122	1.6e-27
CAQ71828.1	non_ribosomal_peptide_synthase,_antibiotic_synthesis;_contains_3_condensation_domains,_2_AMP-acid_ligases_II_domains,_2_PP-binding,_Phosphopantetheine_attachment_site	BGC0001189_c1	Taiwachelin_biosynthetic_gene_cluster	32	51.8927444795	122	1.6e-27
BAP05591.1	CalC	BGC0000967_c1	Calyculin_biosynthetic_gene_cluster	36	30.7570977918	122	2.1e-27
ABO15844.1	amino_acid_adenyltransferase	BGC0000130_c1	Pyrrolomycin_biosynthetic_gene_cluster	32	47.9495268139	122	2.1e-27
CCP45168.1	Peptide_synthetase_MbtE_(peptide_synthase)	BGC0001021_c1	Mycobactin_biosynthetic_gene_cluster	41	30.4416403785	122	2.1e-27
AGM14934.1	xantholysin_synthetase_C	BGC0000463_c1	Xantholysin_biosynthetic_gene_cluster	29	48.8958990536	121	2.8e-27
CCJ67639.1	TaaD	BGC0000447_c1	Tolaasin_biosynthetic_gene_cluster	30	47.476340694	121	2.8e-27
AAY37647.1	Amino_acid_adenylation	BGC0000437_c1	Syringomycin_biosynthetic_gene_cluster	29	49.2113564669	121	3.6e-27
AGM14933.1	xantholysin_synthetase_B	BGC0000463_c1	Xantholysin_biosynthetic_gene_cluster	39	33.7539432177	121	3.6e-27
ABD65957.1	nonribosomal_peptide_synthetase	BGC0000341_c1	Enduracidin_biosynthetic_gene_cluster	43	30.4416403785	121	3.6e-27
AJO72717.1	adenylation_domain-containing_protein	BGC0001381_c1	Brasilinolide_biosynthetic_gene_cluster	29	52.8391167192	121	3.6e-27
ABS74208.1	FenB	BGC0001095_c1	Fengycin_biosynthetic_gene_cluster	29	47.9495268139	121	3.6e-27
AHF21229.1	TriE	BGC0000449_c1	Tridecaptin_biosynthetic_gene_cluster	37	35.8044164038	121	4.7e-27
ABC36785.1	peptide_synthetase,_putative	BGC0000964_c1	Burkholdac_biosynthetic_gene_cluster	38	31.2302839117	121	4.7e-27
AHH53506.1	non-ribosomal_peptide_synthetase	BGC0000439_c1	Taromycin_biosynthetic_gene_cluster	30	52.3659305994	120	6.1e-27
AEA30273.1	peptide_synthetase	BGC0000429_c1	Skyllamycin_biosynthetic_gene_cluster	32	51.5772870662	120	6.1e-27
AFP87549.1	NrpS	BGC0001135_c1	Bicornutin_biosynthetic_gene_cluster	30	48.2649842271	120	6.1e-27
AAX31557.1	peptide_synthetase_1	BGC0000336_c1	Daptomycin_biosynthetic_gene_cluster	28	54.7318611987	120	6.1e-27
CAN89656.1	putative_non-ribosomal_peptide_synthetase	BGC0001070_c1	Kirromycin_biosynthetic_gene_cluster	33	48.738170347	120	6.1e-27
ACM79810.1	ZmaO	BGC0001059_c1	Zwittermycin_A_biosynthetic_gene_cluster	25	56.4668769716	120	8e-27
AEW31021.1	plipastatin_synthetase	BGC0000407_c1	Plipastatin_biosynthetic_gene_cluster	39	30.1261829653	120	8e-27
AEW31022.1	plipastatin_synthetase	BGC0000407_c1	Plipastatin_biosynthetic_gene_cluster	30	50.3154574132	120	8e-27
BAH43766.1	tyrocidine_synthetase_III	BGC0000452_c1	Tyrocidine_biosynthetic_gene_cluster	40	30.1261829653	120	8e-27
CAJ76290.1	putative_non-ribosomal_peptide_synthase	BGC0000972_c1	Colibactin_biosynthetic_gene_cluster	36	33.9116719243	120	8e-27
CCA29202.1	non-ribosomal_peptide_synthetase	BGC0000955_c1	Althiomycin_biosynthetic_gene_cluster	36	36.9085173502	120	8e-27
AIE77059.1	peptide_synthetase	BGC0000418_c1	Ristocetin_biosynthetic_gene_cluster	30	48.4227129338	119	1e-26
ABX37383.1	amino_acid_adenylation_domain_protein	BGC0000984_c1	Delftibactin_biosynthetic_gene_cluster	30	50.7886435331	119	1e-26
CCE88377.1	non-ribosomal_peptide_synthetase/polyketide_synthase	BGC0001034_c1	Pellasoren_biosynthetic_gene_cluster	36	35.0157728707	119	1.4e-26
BAH33409.1	putative_non-ribosomal_peptide_synthetase	BGC0000371_c1	Heterobactin_biosynthetic_gene_cluster	39	33.596214511	119	1.4e-26
AED90003.1	non-ribosomal_peptide_synthetase_ThaB	BGC0000443_c1	Thanamycin_biosynthetic_gene_cluster	29	49.8422712934	119	1.4e-26
ABF85931.1	non-ribosomal_peptide_synthase/polyketide_synthase_Ta1	BGC0001025_c1	Myxovirescin_biosynthetic_gene_cluster	35	35.0157728707	119	1.8e-26
AEF33078.1	dimodular_nonribosomal_peptide_synthetase	BGC0001039_c1	Pyridomycin_biosynthetic_gene_cluster	41	31.5457413249	119	1.8e-26
ADG27359.1	peptide_synthetase	BGC0000296_c1	Actinomycin_biosynthetic_gene_cluster	27	51.4195583596	118	3e-26
AIE77058.1	peptide_synthetase_module_3	BGC0000418_c1	Ristocetin_biosynthetic_gene_cluster	43	30.7570977918	118	3e-26
ALV82384.1	CDA_peptide_synthetase_II	BGC0001370_c1	Lipopeptide_8D1-1_/_lipopeptide_8D1-2_biosynthetic_gene_cluster	30	49.3690851735	118	3e-26
ALV86866.1	Tlo20	BGC0001406_c1	Telomycin_biosynthetic_gene_cluster	32	52.3659305994	118	3e-26
BAF50727.1	hybrid_polyketide_synthase-non_ribosomal_peptide_synthetase	BGC0001116_c1	Virginiamycin_biosynthetic_gene_cluster	31	57.0977917981	118	3e-26
CAJ34375.1	NRPS	BGC0000445_c1	Thiocoraline_biosynthetic_gene_cluster	27	51.8927444795	118	4e-26
CAE52339.1	Polyketide_non-ribosomal_peptide_synthase	BGC0001088_c1	Albicidin_biosynthetic_gene_cluster	32	47.9495268139	117	5.2e-26
AAO62587.1	peptide_sythetase	BGC0001016_c1	Microcystin_biosynthetic_gene_cluster	28	48.5804416404	117	6.8e-26
AIG79242.1	Hypothetical_protein	BGC0000419_c1	Ristomycin_A_biosynthetic_gene_cluster	43	30.7570977918	117	6.8e-26
BAH22762.1	nonribosomal_peptide_synthetase	BGC0001018_c1	Micropeptin_biosynthetic_gene_cluster	36	32.1766561514	117	6.8e-26
ABS74207.1	FenC	BGC0001095_c1	Fengycin_biosynthetic_gene_cluster	38	31.2302839117	116	8.9e-26
AGM16413.1	paenibacterin_synthetase_B	BGC0000400_c1	Paenibacterin_biosynthetic_gene_cluster	33	38.1703470032	116	8.9e-26
AGM16414.1	paenibacterin_synthetase_C	BGC0000400_c1	Paenibacterin_biosynthetic_gene_cluster	40	30.1261829653	116	8.9e-26
ADZ24995.1	non-ribosomal_peptide_synthase/polyketide_synthase	BGC0000380_c1	Leupyrrin_biosynthetic_gene_cluster	29	57.0977917981	116	8.9e-26
AEI58879.1	peptide_synthetase	BGC0000455_c1	Vancomycin_biosynthetic_gene_cluster	31	51.261829653	116	8.9e-26
AHZ34242.1	CipE	BGC0001389_c1	Cichopeptin_biosynthetic_gene_cluster	36	34.0694006309	116	1.2e-25
CAM56771.1		BGC0000354_c1	Friulimicin_biosynthetic_gene_cluster	31	48.2649842271	116	1.2e-25
ADG27358.1	peptide_synthetase	BGC0000296_c1	Actinomycin_biosynthetic_gene_cluster	28	52.6813880126	116	1.2e-25
ABL74940.1	TlmVI	BGC0001048_c1	Tallysomycin_biosynthetic_gene_cluster	37	31.8611987382	116	1.2e-25
CCM44336.1	putative_nonribosomal_peptide_synthetase	BGC0001056_c1	Zeamine_biosynthetic_gene_cluster	31	48.1072555205	116	1.5e-25
AHD05677.1	nonribosomal_peptide_ligase_subunit	BGC0000402_c1	Paenilarvins_biosynthetic_gene_cluster	36	31.7034700315	116	1.5e-25
ALV86867.1	Tlo21	BGC0001406_c1	Telomycin_biosynthetic_gene_cluster	39	31.7034700315	116	1.5e-25
AAZ23077.1	peptide_synthetase	BGC0000291_c1	A54145_biosynthetic_gene_cluster	30	55.9936908517	116	1.5e-25
